Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Quantity,Shipping Charge,Shipping Description,Price_per_item,Profit_percent,Total_Cost_Price,Total_Sale_price,Final_Price
2754,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,3,10,Shipping within 10 Days,107.79,20,323.37,388.044,398.044
2755,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,5,10,Shipping within 10 Days,156.792,20,783.96,940.7520000000001,950.7520000000001
2756,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,5,10,Shipping within 10 Days,289.53000000000003,20,1447.65,1737.18,1747.18
2757,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,2,10,Shipping within 10 Days,5.98,20,11.96,14.352,24.352
2758,CA-2016-127775,6/11/2016,6/13/2016,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,3,15,Shipping within a week,79.99,20,239.96999999999997,287.96399999999994,302.96399999999994
2759,CA-2016-146171,3/11/2016,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",4,10,Shipping within 10 Days,19.23,5,76.92,80.766,90.766
2760,CA-2016-146171,3/11/2016,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,4,10,Shipping within 10 Days,120.33,5,481.32,505.38599999999997,515.386
2761,CA-2014-129574,5/26/2014,5/29/2014,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",5,20,Shipping within 2 days,9.68,5,48.4,50.82,70.82
2762,CA-2017-126536,10/12/2017,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1,20,Shipping within 2 days,0.99,5,0.99,1.0395,21.0395
2763,CA-2017-126536,10/12/2017,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,5,20,Shipping within 2 days,20.368000000000002,5,101.84,106.932,126.932
2764,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3,10,Shipping within 10 Days,3.4440000000000004,5,10.332,10.848600000000001,20.8486
2765,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,5,10,Shipping within 10 Days,6.231,5,31.155,32.71275,42.71275
2766,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,2,10,Shipping within 10 Days,4.464,5,8.928,9.374400000000001,19.3744
2767,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,1,20,Shipping within 2 days,34.384,20,34.384,41.2608,61.2608
2768,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,8,20,Shipping within 2 days,240.52,20,1924.16,2308.992,2328.992
2769,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,2,10,Shipping within 10 Days,16.096,20,32.192,38.6304,48.6304
2770,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7,10,Shipping within 10 Days,7.159999999999999,20,50.12,60.144,70.144
2771,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,3,10,Shipping within 10 Days,15.991999999999999,20,47.976,57.5712,67.5712
2772,CA-2016-163986,9/3/2016,9/10/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,5,10,Shipping within 10 Days,10.9,20,54.5,65.4,75.4
2773,CA-2017-158967,12/10/2017,12/12/2017,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,3,20,Shipping within 2 days,6.367999999999999,20,19.104,22.924799999999998,42.9248
2774,CA-2016-131576,11/22/2016,11/26/2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,3,10,Shipping within 10 Days,16.48,20,49.44,59.327999999999996,69.328
2775,CA-2017-143455,11/11/2017,11/18/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,2,10,Shipping within 10 Days,5.184,5,10.368,10.8864,20.886400000000002
2776,CA-2016-144729,10/21/2016,10/25/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",3,10,Shipping within 10 Days,51.48,20,154.44,185.328,195.328
2777,CA-2015-127019,12/21/2015,12/25/2015,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,7,10,Shipping within 10 Days,8.712,10,60.983999999999995,67.08239999999999,77.08239999999999
2778,CA-2015-138534,7/17/2015,7/19/2015,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",2,15,Shipping within a week,97.733,20,195.466,234.5592,249.5592
2779,CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,8,10,Shipping within 10 Days,2.96,10,23.68,26.048,36.048
2780,CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,3,10,Shipping within 10 Days,0.7919999999999999,10,2.376,2.6136,12.6136
2781,CA-2017-167668,5/6/2017,5/8/2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,4,20,Shipping within 2 days,14.8,20,59.2,71.04,91.04
2782,CA-2017-146724,11/20/2017,11/27/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",10,10,Shipping within 10 Days,2.2,20,22.0,26.4,36.4
2783,CA-2016-139878,11/11/2016,11/16/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,2,10,Shipping within 10 Days,128.99,20,257.98,309.576,319.576
2784,US-2016-106677,11/5/2016,11/10/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,2,10,Shipping within 10 Days,11.994,10,23.988,26.3868,36.3868
2785,CA-2016-116974,10/9/2016,10/15/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,4,10,Shipping within 10 Days,5.994,10,23.976,26.3736,36.373599999999996
2786,CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,4,20,Shipping within 2 days,150.384,5,601.536,631.6128,651.6128
2787,CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,2,20,Shipping within 2 days,3.95,5,7.9,8.295,28.295
2788,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",5,10,Shipping within 10 Days,11.672,10,58.36,64.196,74.196
2789,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,7,10,Shipping within 10 Days,2.352,10,16.464,18.1104,28.1104
2790,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,5,10,Shipping within 10 Days,7.992,10,39.96,43.956,53.956
2791,CA-2014-125514,9/21/2014,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2,20,Shipping within 2 days,12.98,10,25.96,28.556,48.556
2792,CA-2014-125514,9/21/2014,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,3,20,Shipping within 2 days,12.090000000000002,10,36.27,39.897000000000006,59.897000000000006
2793,CA-2014-125514,9/21/2014,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,1,20,Shipping within 2 days,6.48,10,6.48,7.128,27.128
2794,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,14,10,Shipping within 10 Days,76.792,10,1075.088,1182.5968,1192.5968
2795,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,4,10,Shipping within 10 Days,109.592,10,438.368,482.2048,492.2048
2796,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7,10,Shipping within 10 Days,2.584,10,18.088,19.896800000000002,29.896800000000002
2797,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,3,10,Shipping within 10 Days,102.83300000000001,10,308.499,339.3489,349.3489
2798,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",4,10,Shipping within 10 Days,3.34,20,13.36,16.032,26.032
2799,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,2,10,Shipping within 10 Days,19.98,20,39.96,47.952,57.952
2800,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,5,10,Shipping within 10 Days,29.169999999999998,20,145.85,175.01999999999998,185.01999999999998
2801,CA-2016-153318,10/25/2016,10/28/2016,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,5,20,Shipping within 2 days,156.792,10,783.96,862.356,882.356
2802,US-2015-110163,11/1/2015,11/4/2015,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,1,20,Shipping within 2 days,7.88,20,7.88,9.456,29.456
2803,CA-2017-143329,11/3/2017,11/8/2017,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,3,10,Shipping within 10 Days,13.79,20,41.37,49.644,59.644
2804,CA-2015-159380,5/12/2015,5/16/2015,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,3,10,Shipping within 10 Days,4.28,20,12.84,15.408,25.408
2805,CA-2015-159380,5/12/2015,5/16/2015,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,6,10,Shipping within 10 Days,4.28,20,25.68,30.816,40.816
2806,CA-2015-122623,9/7/2015,9/11/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",2,10,Shipping within 10 Days,23.758,20,47.516,57.0192,67.0192
2807,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,2,15,Shipping within a week,4.71,20,9.42,11.304,26.304000000000002
2808,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,2,15,Shipping within a week,6.48,20,12.96,15.552000000000001,30.552
2809,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",5,15,Shipping within a week,140.98,20,704.9,845.88,860.88
2810,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2,15,Shipping within a week,280.784,20,561.568,673.8815999999999,688.8815999999999
2811,CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,9,15,Shipping within a week,19.98,5,179.82,188.81099999999998,203.81099999999998
2812,CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",6,15,Shipping within a week,30.930000000000003,5,185.58,194.859,209.859
2813,CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",3,15,Shipping within a week,71.37,5,214.11,224.81550000000001,239.81550000000001
2814,CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,4,15,Shipping within a week,249.99,5,999.96,1049.958,1064.958
2815,CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3,15,Shipping within a week,217.85,5,653.55,686.2275,701.2275
2816,CA-2015-104626,9/1/2015,9/8/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,5,10,Shipping within 10 Days,22.919999999999998,5,114.6,120.33,130.32999999999998
2817,CA-2015-104626,9/1/2015,9/8/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",1,10,Shipping within 10 Days,60.74,5,60.74,63.777,73.777
2818,CA-2015-104626,9/1/2015,9/8/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,2,10,Shipping within 10 Days,62.18,5,124.36,130.578,140.578
2819,CA-2015-104626,9/1/2015,9/8/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,6,10,Shipping within 10 Days,181.46,5,1088.76,1143.198,1153.198
2820,CA-2016-160500,5/5/2016,5/8/2016,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,5,20,Shipping within 2 days,1.3439999999999999,20,6.719999999999999,8.063999999999998,28.064
2821,CA-2016-160500,5/5/2016,5/8/2016,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,3,20,Shipping within 2 days,99.592,20,298.776,358.5312,378.5312
2822,CA-2017-100202,12/31/2016,1/5/2017,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,3,10,Shipping within 10 Days,100.79199999999999,20,302.376,362.85119999999995,372.85119999999995
